Unnamed: 0,SERVICETYPE,VEHICLETYPE,DEPARTURE_COUNTRY,DEPARTURE_ZIPCODE,ARRIVAL_COUNTRY,ARRIVAL_ZIPCODE,SHIPPING_DATE,GROSS_WEIGHT_KG,NET_WEIGHT_KG,VOLUME_M3,DECLARED_DISTANCE_KM,ACTUAL_DELIVERY_DATE,DELIVERY_TIME_HH,WDAY
8269,E-commerce Resi,Ground,US,95136.0,US,7008,2023-01-17 00:00:14,0.57,0.57,0.0,3887.79,2023-01-24 00:00:14,168,1
8271,E-commerce,Ground,US,7008.0,US,33149,2023-01-17 00:00:14,2.27,0.0,1.0,3887.79,2023-01-20 00:00:14,72,1
8272,E-commerce,Ground,US,92626.0,US,33138,2023-01-17 00:00:14,1.0,0.0,0.01,3887.79,2023-01-23 00:00:14,144,1
8274,E-commerce Resi,Ground,US,80004.0,US,7008,2023-01-17 00:00:14,0.71,0.71,0.0,3887.79,2023-01-24 00:00:14,168,1
8275,E-commerce,Ground,US,7008.0,US,37919,2023-01-17 00:00:14,2.0,0.0,1.0,3887.79,2023-01-19 00:00:14,48,1
8277,E-commerce,Ground,US,7008.0,US,94115,2023-01-17 00:00:14,3.72,0.0,1.0,3887.79,2023-01-23 00:00:14,144,1
8281,E-commerce Resi,Ground,US,10021.0,US,7008,2023-01-17 00:00:14,1.0,1.0,0.0,3887.79,2023-01-20 00:00:14,72,1
8283,E-commerce,Ground,US,7008.0,US,60657,2023-01-17 00:00:14,3.04,0.0,1.0,3887.79,2023-01-19 00:00:14,48,1
8284,E-commerce,Ground,US,92626.0,US,94588,2023-01-17 00:00:14,1.0,0.0,0.01,3887.79,2023-01-19 00:00:14,48,1
8285,E-commerce,Ground,US,7008.0,US,91709,2023-01-17 00:00:14,1.13,0.0,1.0,3887.79,2023-01-23 00:00:14,144,1
8286,E-commerce,Ground,US,7008.0,US,33410,2023-01-17 00:00:14,1.31,0.0,1.0,3887.79,2023-01-20 00:00:14,72,1
8287,E-commerce,Ground,US,7008.0,US,97015,2023-01-17 00:00:14,1.91,0.0,1.0,3887.79,2023-01-23 00:00:14,144,1
8288,E-commerce,Ground,US,7008.0,US,77382,2023-01-17 00:00:14,1.23,0.0,1.0,3887.79,2023-01-20 00:00:14,72,1
8289,E-commerce,Ground,US,7008.0,US,27523,2023-01-17 00:00:14,1.41,0.0,1.0,3887.79,2023-01-19 00:00:14,48,1
8290,E-commerce,Ground,US,7008.0,US,53202,2023-01-17 00:00:14,3.72,0.0,1.0,3887.79,2023-01-21 00:00:14,96,1
8291,E-commerce,Ground,US,7008.0,US,21210,2023-01-17 00:00:14,2.22,0.0,1.0,3887.79,2023-01-18 00:00:14,24,1
8292,E-commerce,Ground,US,7008.0,US,11362,2023-01-17 00:00:14,1.13,0.0,1.0,3887.79,2023-01-18 00:00:14,24,1
8293,E-commerce,Ground,US,7008.0,US,11355,2023-01-17 00:00:14,2.13,0.0,1.0,3887.79,2023-01-18 00:00:14,24,1
8296,E-commerce Resi,Ground,US,20814.0,US,7008,2023-01-17 00:00:14,1.87,1.87,0.0,3887.79,2023-01-20 00:00:14,72,1
8298,E-commerce,Ground,US,90210.0,US,48105,2023-01-17 00:00:14,1.5,0.0,0.01,3887.79,2023-01-21 00:00:14,96,1
8300,E-commerce Resi,Ground,US,2210.0,US,7008,2023-01-17 00:00:14,1.0,1.0,0.0,3887.79,2023-01-19 00:00:14,48,1
8301,E-commerce,Ground,US,7008.0,US,95054,2023-01-17 00:00:14,2.77,0.0,1.0,3887.79,2023-01-23 00:00:14,144,1
8302,E-commerce,Express Next Day,US,7008.0,US,8730,2023-01-17 00:00:14,4.22,0.0,1.0,3887.79,2023-01-18 00:00:14,24,1
8303,E-commerce,Ground,US,7008.0,US,94549,2023-01-17 00:00:14,0.95,0.0,1.0,3887.79,2023-01-23 00:00:14,144,1
8304,E-commerce,Ground,US,7008.0,US,11780,2023-01-17 00:00:14,2.04,0.0,1.0,3887.79,2023-01-18 00:00:14,24,1
8305,E-commerce,Ground,US,90210.0,US,17013,2023-01-17 00:00:14,1.19,0.0,0.01,3887.79,2023-01-23 00:00:14,144,1
8306,E-commerce,Ground,US,7008.0,US,97209,2023-01-17 00:00:14,2.18,0.0,1.0,3887.79,2023-01-23 00:00:14,144,1
8307,E-commerce Resi,Ground,US,30309.0,US,7008,2023-01-17 00:00:14,1.83,1.83,0.0,3887.79,2023-01-20 00:00:14,72,1
8308,E-commerce Resi,Ground,US,91423.0,US,7008,2023-01-17 00:00:14,0.57,0.57,0.0,3887.79,2023-01-26 00:00:14,216,1
8309,E-commerce Resi,Ground,US,33160.0,US,7008,2023-01-17 00:00:14,1.31,1.31,0.0,3887.79,2023-01-30 00:00:14,312,1
8310,E-commerce Resi,Ground,US,2539.0,US,7008,2023-01-17 00:00:14,0.48,0.48,0.0,3887.79,2023-01-27 00:00:14,240,1
8311,E-commerce Resi,Ground,US,33446.0,US,7008,2023-01-17 00:00:14,1.07,1.07,0.0,3887.79,2023-01-23 00:00:14,144,1
8312,E-commerce Resi,Ground,US,78704.0,US,7008,2023-01-17 00:00:14,0.65,0.65,0.0,3887.79,2023-01-23 00:00:14,144,1
8314,E-commerce,Ground,US,75225.0,US,7082,2023-01-17 00:00:14,0.05,0.0,0.01,3887.79,2023-01-21 00:00:14,96,1
8317,E-commerce Resi,Ground,US,60025.0,US,7008,2023-01-17 00:00:14,0.7,0.7,0.0,3887.79,2023-01-20 00:00:14,72,1
8318,E-commerce Resi,Ground,US,10128.0,US,7008,2023-01-17 00:00:14,3.53,3.53,0.0,3887.79,2023-01-20 00:00:14,72,1
8319,E-commerce Resi,Ground,US,7901.0,US,7008,2023-01-17 00:00:14,1.6,1.6,0.0,3887.79,2023-01-23 00:00:14,144,1
8320,E-commerce Resi,Ground,US,10023.0,US,7008,2023-01-17 00:00:14,0.66,0.66,0.0,3887.79,2023-01-19 00:00:14,48,1
8322,E-commerce Resi,Ground,US,92626.0,US,7008,2023-01-17 00:00:14,0.52,0.52,0.0,3887.79,2023-01-26 00:00:14,216,1
8323,E-commerce Resi,Ground,US,33483.0,US,7008,2023-01-17 00:00:14,0.05,0.05,0.0,3887.79,2023-01-27 00:00:14,240,1
8324,E-commerce Resi,Ground,US,10708.0,US,7008,2023-01-17 00:00:14,0.98,0.98,0.0,3887.79,2023-01-19 00:00:14,48,1
8325,E-commerce,Ground,US,33154.0,US,75240,2023-01-17 00:00:14,0.92,0.0,0.01,3887.79,2023-01-21 00:00:14,96,1
8326,E-commerce,Express 2nd Day,US,33154.0,US,15208,2023-01-18 00:00:14,1.34,0.0,0.0,3887.79,2023-01-23 00:00:14,120,2
8327,E-commerce Resi,Ground,US,98056.0,US,7008,2023-01-18 00:00:14,1.33,1.33,0.0,3887.79,2023-01-25 00:00:14,168,2
8328,E-commerce Resi,Ground,US,10016.0,US,7008,2023-01-18 00:00:14,1.61,1.61,0.0,3887.79,2023-01-20 00:00:14,48,2
8330,E-commerce Resi,Ground,US,28804.0,US,7008,2023-01-18 00:00:14,1.52,1.52,0.0,3887.79,2023-01-20 00:00:14,48,2
8331,E-commerce,Ground,US,89109.0,US,92660,2023-01-18 00:00:14,1.0,0.0,0.01,3887.79,2023-01-19 00:00:14,24,2
8332,E-commerce Resi,Ground,US,2210.0,US,7008,2023-01-18 00:00:14,1.1,1.1,0.0,3887.79,2023-01-19 00:00:14,24,2
8333,E-commerce Resi,Ground,US,95060.0,US,7008,2023-01-18 00:00:14,0.9,0.9,0.0,3887.79,2023-01-20 00:00:14,48,2
8636,E-commerce Resi,Ground,US,33326.0,US,7008,2023-01-18 00:00:14,1.83,1.83,0.0,3887.79,2023-01-26 00:00:14,192,2
8647,E-commerce Resi,Ground,US,19807.0,US,7008,2023-01-18 00:00:14,1.08,1.08,0.0,3887.79,2023-01-19 00:00:14,24,2
8662,E-commerce Resi,Ground,US,33140.0,US,7008,2023-01-18 00:00:14,3.35,3.35,0.0,3887.79,2023-01-23 00:00:14,120,2
8671,E-commerce Resi,Ground,US,10952.0,US,7008,2023-01-18 00:00:14,0.49,0.49,0.0,3887.79,2023-01-20 00:00:14,48,2
8689,E-commerce,Express 2nd Day,US,7008.0,US,92677,2023-01-18 00:00:14,1.5,0.0,1.0,3887.79,2023-01-20 00:00:14,48,2
8690,E-commerce,Ground,US,7008.0,US,28803,2023-01-18 00:00:14,1.63,0.0,1.0,3887.79,2023-01-20 00:00:14,48,2
8695,E-commerce,Ground,US,7008.0,US,33149,2023-01-18 00:00:14,1.09,0.0,1.0,3887.79,2023-01-21 00:00:14,72,2
8703,E-commerce,Express Next Day,US,7008.0,US,29501,2023-01-18 00:00:14,1.86,0.0,1.0,3887.79,2023-01-19 00:00:14,24,2
8704,E-commerce,Ground,US,7008.0,US,30546,2023-01-18 00:00:14,3.49,0.0,0.1,3887.79,2023-01-20 00:00:14,48,2
8707,E-commerce Resi,Ground,US,45069.0,US,7008,2023-01-18 00:00:14,0.62,0.62,0.0,3887.79,2023-01-23 00:00:14,120,2
8708,E-commerce,Ground,US,7008.0,US,70115,2023-01-18 00:00:14,1.36,0.0,1.0,3887.79,2023-01-21 00:00:14,72,2
8712,E-commerce,Ground,US,7008.0,US,10016,2023-01-18 00:00:14,1.86,0.0,1.0,3887.79,2023-01-19 00:00:14,24,2
8714,E-commerce,Ground,US,7008.0,US,28804,2023-01-18 00:00:14,1.86,0.0,1.0,3887.79,2023-01-20 00:00:14,48,2
8717,E-commerce,Express Next Day,US,7008.0,US,95032,2023-01-18 00:00:14,2.63,0.0,1.0,3887.79,2023-01-19 00:00:14,24,2
8719,E-commerce,Ground,US,7008.0,US,92118,2023-01-18 00:00:14,2.27,0.0,1.0,3887.79,2023-01-24 00:00:14,144,2
8720,E-commerce Resi,Ground,US,10463.0,US,7008,2023-01-18 00:00:14,1.07,1.07,0.0,3887.79,2023-01-25 00:00:14,168,2
8744,E-commerce Resi,Ground,US,60106.0,US,7008,2023-01-18 00:00:14,0.55,0.55,0.0,3887.79,2023-01-20 00:00:14,48,2
8745,E-commerce Resi,Ground,US,60540.0,US,7008,2023-01-18 00:00:14,0.46,0.46,0.0,3887.79,2023-01-23 00:00:14,120,2
8746,E-commerce,Ground,US,7008.0,US,1545,2023-01-18 00:00:14,1.31,0.0,1.0,3887.79,2023-01-19 00:00:14,24,2
8747,E-commerce,Ground,US,7008.0,US,10026,2023-01-18 00:00:14,1.86,0.0,1.0,3887.79,2023-01-19 00:00:14,24,2
8748,E-commerce,Ground,US,7008.0,US,91108,2023-01-18 00:00:14,1.5,0.0,1.0,3887.79,2023-01-24 00:00:14,144,2
8749,E-commerce Resi,Ground,US,44721.0,US,7008,2023-01-18 00:00:14,2.47,2.47,0.0,3887.79,2023-01-31 00:00:14,312,2
8750,E-commerce,Ground,US,7008.0,US,7086,2023-01-18 00:00:14,3.31,0.0,1.0,3887.79,2023-01-19 00:00:14,24,2
8751,E-commerce Resi,Ground,US,32317.0,US,7008,2023-01-18 00:00:14,0.7,0.7,0.0,3887.79,2023-01-31 00:00:14,312,2
8753,E-commerce,Ground,US,7008.0,US,75240,2023-01-18 00:00:14,2.22,0.0,1.0,3887.79,2023-01-21 00:00:14,72,2
8754,E-commerce,Ground,US,7008.0,US,98801,2023-01-18 00:00:14,1.09,0.0,1.0,3887.79,2023-01-24 00:00:14,144,2
8755,E-commerce,Ground,US,7008.0,US,91737,2023-01-18 00:00:14,1.45,0.0,1.0,3887.79,2023-01-24 00:00:14,144,2
8757,E-commerce,Ground,US,7008.0,US,22302,2023-01-18 00:00:14,2.04,0.0,1.0,3887.79,2023-01-20 00:00:14,48,2
8758,E-commerce,Express 2nd Day,US,7008.0,US,45202,2023-01-18 00:00:14,1.86,0.0,1.0,3887.79,2023-01-20 00:00:14,48,2
8759,E-commerce,Ground,US,7008.0,US,48864,2023-01-18 00:00:14,1.91,0.0,1.0,3887.79,2023-01-20 00:00:14,48,2
8760,E-commerce,Ground,US,7008.0,US,95128,2023-01-18 00:00:14,2.4,0.0,1.0,3887.79,2023-01-24 00:00:14,144,2
8761,E-commerce,Ground,US,7008.0,US,1230,2023-01-18 00:00:14,1.13,0.0,1.0,3887.79,2023-01-19 00:00:14,24,2
8763,E-commerce Resi,Ground,US,35757.0,US,7008,2023-01-18 00:00:14,0.6,0.6,0.0,3887.79,2023-01-24 00:00:14,144,2
8764,E-commerce Resi,Ground,US,32963.0,US,7008,2023-01-18 00:00:14,1.14,1.14,0.0,3887.79,2023-01-23 00:00:14,120,2
8777,E-commerce Resi,Ground,US,97035.0,US,7008,2023-01-18 00:00:14,0.89,0.89,0.0,3887.79,2023-01-25 00:00:14,168,2
8778,E-commerce,Ground,US,10022.0,US,85016,2023-01-18 00:00:14,2.18,0.0,0.18,3887.79,2023-01-21 00:00:14,72,2
8780,E-commerce Resi,Ground,US,35757.0,US,7008,2023-01-18 00:00:14,0.5,0.5,0.0,3887.79,2023-01-24 00:00:14,144,2
8781,E-commerce Resi,Ground,US,92262.0,US,7008,2023-01-18 00:00:14,1.79,1.79,0.0,3887.79,2023-01-24 00:00:14,144,2
8782,E-commerce,Express 2nd Day,US,60611.0,US,15208,2023-01-18 00:00:14,2.0,0.0,0.04,3887.79,2023-01-23 00:00:14,120,2
8783,E-commerce Resi,Ground,US,17101.0,US,7008,2023-01-18 00:00:14,0.91,0.91,0.0,3887.79,2023-01-27 00:00:14,216,2
8785,E-commerce,Ground,US,10022.0,US,90240,2023-01-18 00:00:14,2.1,0.0,0.18,3887.79,2023-01-24 00:00:14,144,2
8789,E-commerce Resi,Ground,US,33637.0,US,7008,2023-01-18 00:00:14,0.54,0.54,0.0,3887.79,2023-01-26 00:00:14,192,2
8790,E-commerce,Ground,US,90210.0,US,7003,2023-01-18 00:00:14,0.05,0.0,0.01,3887.79,2023-01-24 00:00:14,144,2
8791,E-commerce,Ground,US,10065.0,US,91789,2023-01-18 00:00:14,1.0,0.0,0.01,3887.79,2023-01-25 00:00:14,168,2
8797,E-commerce,Ground,US,7008.0,US,94904,2023-01-18 00:00:14,2.31,0.0,1.0,3887.79,2023-01-24 00:00:14,144,2
8798,E-commerce,Express 2nd Day,US,7008.0,US,7052,2023-01-18 00:00:14,2.63,0.0,1.0,3887.79,2023-01-20 00:00:14,48,2
8799,E-commerce,Ground,US,7008.0,US,32963,2023-01-18 00:00:14,2.54,0.0,1.0,3887.79,2023-01-21 00:00:14,72,2
8800,E-commerce,Express Next Day,US,7008.0,US,6905,2023-01-18 00:00:14,2.13,0.0,1.0,3887.79,2023-01-19 00:00:14,24,2
8802,E-commerce,Ground,US,7008.0,US,11105,2023-01-18 00:00:14,1.45,0.0,1.0,3887.79,2023-01-19 00:00:14,24,2
8805,E-commerce Resi,Ground,US,79705.0,US,7008,2023-01-18 00:00:14,1.07,1.07,0.0,3887.79,2023-01-25 00:00:14,168,2
8806,E-commerce,Ground,US,7008.0,US,75229,2023-01-18 00:00:14,1.86,0.0,1.0,3887.79,2023-01-21 00:00:14,72,2
8810,E-commerce,Express Next Day,US,7008.0,US,92618,2023-01-18 00:00:14,6.26,0.0,1.0,3887.79,2023-01-19 00:00:14,24,2
8811,E-commerce,Ground,US,7008.0,US,19382,2023-01-18 00:00:14,1.18,0.0,1.0,3887.79,2023-01-19 00:00:14,24,2
8813,E-commerce,Ground,US,77056.0,US,32832,2023-01-18 00:00:14,0.85,0.0,0.09,3887.79,2023-01-23 00:00:14,120,2
8814,E-commerce Resi,Ground,US,33139.0,US,7008,2023-01-18 00:00:14,4.0,4.0,0.0,3887.79,2023-01-30 00:00:14,288,2
8817,E-commerce,Ground,US,2116.0,US,27707,2023-01-18 00:00:14,1.42,0.0,0.04,3887.79,2023-01-21 00:00:14,72,2
8818,E-commerce Resi,Ground,US,78204.0,US,7008,2023-01-18 00:00:14,0.91,0.91,0.0,3887.79,2023-01-26 00:00:14,192,2
8819,E-commerce Resi,Ground,US,91770.0,US,7008,2023-01-18 00:00:14,1.42,1.42,0.0,3887.79,2023-01-24 00:00:14,144,2
8820,E-commerce Resi,Ground,US,95128.0,US,7008,2023-01-18 00:00:14,1.09,1.09,0.0,3887.79,2023-01-31 00:00:14,312,2
8821,E-commerce Resi,Ground,US,55410.0,US,7008,2023-01-19 00:00:14,1.41,1.41,0.0,3887.79,2023-01-25 00:00:14,144,3
8822,E-commerce Resi,Ground,US,55410.0,US,7008,2023-01-19 00:00:14,1.41,1.41,0.0,3887.79,2023-01-25 00:00:14,144,3
8823,E-commerce Resi,Ground,US,10036.0,US,7008,2023-01-19 00:00:14,2.82,2.82,0.0,3887.79,2023-01-26 00:00:14,168,3
8824,E-commerce,Ground,US,33154.0,US,94114,2023-01-19 00:00:14,1.0,0.0,0.01,3887.79,2023-01-26 00:00:14,168,3
8825,E-commerce,Ground,US,33154.0,US,37919,2023-01-19 00:00:14,1.35,0.0,0.0,3887.79,2023-01-23 00:00:14,96,3
8826,E-commerce,Express Next Day,US,75225.0,US,33458,2023-01-19 00:00:14,1.0,0.0,0.04,3887.79,2023-01-20 00:00:14,24,3
8827,E-commerce Resi,Ground,US,91377.0,US,7008,2023-01-19 00:00:14,0.74,0.74,0.0,3887.79,2023-01-25 00:00:14,144,3
8828,E-commerce,Ground,US,90210.0,US,94114,2023-01-19 00:00:14,0.05,0.0,0.01,3887.79,2023-01-23 00:00:14,96,3
8829,E-commerce Resi,Ground,US,92886.0,US,7008,2023-01-19 00:00:14,1.17,1.17,0.0,3887.79,2023-01-26 00:00:14,168,3
8830,E-commerce Resi,Ground,US,91006.0,US,7008,2023-01-19 00:00:14,1.0,1.0,0.0,3887.79,2023-01-30 00:00:14,264,3
9007,E-commerce Resi,Ground,US,80210.0,US,7008,2023-01-19 00:00:14,1.03,1.03,0.0,3887.79,2023-01-25 00:00:14,144,3
9050,E-commerce Resi,Ground,US,28273.0,US,7008,2023-01-19 00:00:14,1.64,1.64,0.0,3887.79,2023-01-24 00:00:14,120,3
9186,E-commerce,Express 2nd Day,US,10065.0,US,78701,2023-01-19 00:00:14,1.0,0.0,0.01,3887.79,2023-01-23 00:00:14,96,3
9205,E-commerce,Ground,US,7008.0,US,2111,2023-01-19 00:00:14,2.5,0.0,1.0,3887.79,2023-01-20 00:00:14,24,3
9214,E-commerce,Ground,US,7008.0,US,10065,2023-01-19 00:00:14,0.5,0.0,1.0,3887.79,2023-01-20 00:00:14,24,3
9216,E-commerce,Ground,US,7008.0,US,33137,2023-01-19 00:00:14,0.45,0.0,1.0,3887.79,2023-01-24 00:00:14,120,3
9217,E-commerce,Ground,US,7008.0,US,77845,2023-01-19 00:00:14,0.41,0.0,1.0,3887.79,2023-01-24 00:00:14,120,3
9219,E-commerce,Express Next Day,US,7008.0,US,90292,2023-01-19 00:00:14,2.04,0.0,1.0,3887.79,2023-01-20 00:00:14,24,3
9225,E-commerce,Ground,US,7008.0,US,77019,2023-01-19 00:00:14,2.63,0.0,1.0,3887.79,2023-01-24 00:00:14,120,3
9226,E-commerce Resi,Ground,US,44012.0,US,7008,2023-01-19 00:00:14,1.14,1.14,0.0,3887.79,2023-02-02 00:00:14,336,3
9239,E-commerce,Express Next Day,US,7008.0,US,22124,2023-01-19 00:00:14,1.41,0.0,1.0,3887.79,2023-01-21 00:00:14,48,3
9241,E-commerce,Ground,US,7008.0,US,10014,2023-01-19 00:00:14,0.73,0.0,1.0,3887.79,2023-01-20 00:00:14,24,3
9242,E-commerce,Ground,US,7008.0,US,21117,2023-01-19 00:00:14,1.45,0.0,1.0,3887.79,2023-01-20 00:00:14,24,3
9245,E-commerce,Express 2nd Day,US,7008.0,US,11201,2023-01-19 00:00:14,1.63,0.0,1.0,3887.79,2023-01-20 00:00:14,24,3
9246,E-commerce,Ground,US,7008.0,US,20854,2023-01-19 00:00:14,2.0,0.0,1.0,3887.79,2023-01-20 00:00:14,24,3
9247,E-commerce,Ground,US,2116.0,US,10075,2023-01-19 00:00:14,0.05,0.0,0.04,3887.79,2023-01-20 00:00:14,24,3
9248,E-commerce,Ground,US,7008.0,US,7733,2023-01-19 00:00:14,0.86,0.0,1.0,3887.79,2023-01-20 00:00:14,24,3
9250,E-commerce,Ground,US,7008.0,US,91364,2023-01-19 00:00:14,1.31,0.0,1.0,3887.79,2023-01-25 00:00:14,144,3
9251,E-commerce,Ground,US,7008.0,US,81620,2023-01-19 00:00:14,3.99,0.0,1.0,3887.79,2023-01-24 00:00:14,120,3
9255,E-commerce,Ground,US,7008.0,US,92014,2023-01-19 00:00:14,1.77,0.0,1.0,3887.79,2023-01-25 00:00:14,144,3
9256,E-commerce,Express Next Day,US,7008.0,US,90212,2023-01-19 00:00:14,2.27,0.0,0.1,3887.79,2023-01-20 00:00:14,24,3
9259,E-commerce,Ground,US,7008.0,US,95125,2023-01-19 00:00:14,1.36,0.0,1.0,3887.79,2023-01-24 00:00:14,120,3
9260,E-commerce Resi,Ground,US,11223.0,US,7008,2023-01-19 00:00:14,0.85,0.85,0.0,3887.79,2023-01-20 00:00:14,24,3
9261,E-commerce,Ground,US,7008.0,US,33134,2023-01-19 00:00:14,2.09,0.0,1.0,3887.79,2023-01-24 00:00:14,120,3
9262,E-commerce,Ground,US,7008.0,US,80210,2023-01-19 00:00:14,2.45,0.0,1.0,3887.79,2023-01-24 00:00:14,120,3
9263,E-commerce,Express 2nd Day,US,7008.0,US,33428,2023-01-19 00:00:14,4.76,0.0,1.0,3887.79,2023-01-23 00:00:14,96,3
9264,E-commerce,Ground,US,7008.0,US,91108,2023-01-19 00:00:14,2.99,0.0,1.0,3887.79,2023-01-25 00:00:14,144,3
9265,E-commerce Resi,Ground,US,19806.0,US,7008,2023-01-19 00:00:14,0.05,0.05,0.0,3887.79,2023-01-20 00:00:14,24,3
9266,E-commerce,Ground,US,7008.0,US,98107,2023-01-19 00:00:14,1.59,0.0,1.0,3887.79,2023-01-26 00:00:14,168,3
9267,E-commerce,Express 2nd Day,US,7008.0,US,23322,2023-01-19 00:00:14,1.27,0.0,1.0,3887.79,2023-01-23 00:00:14,96,3
9268,E-commerce,Ground,US,7008.0,US,11229,2023-01-19 00:00:14,1.81,0.0,1.0,3887.79,2023-01-20 00:00:14,24,3
9269,E-commerce,Ground,US,7008.0,US,10065,2023-01-19 00:00:14,1.31,0.0,1.0,3887.79,2023-01-20 00:00:14,24,3
9273,E-commerce Resi,Ground,US,33178.0,US,7008,2023-01-19 00:00:14,5.59,5.59,0.0,3887.79,2023-01-26 00:00:14,168,3
9274,E-commerce,Ground,US,7008.0,US,60068,2023-01-19 00:00:14,1.23,0.0,1.0,3887.79,2023-01-21 00:00:14,48,3
9275,E-commerce,Ground,US,7008.0,US,91006,2023-01-19 00:00:14,1.5,0.0,1.0,3887.79,2023-01-25 00:00:14,144,3
9276,E-commerce,Ground,US,10022.0,US,10312,2023-01-19 00:00:14,1.2,0.0,0.09,3887.79,2023-01-20 00:00:14,24,3
9277,E-commerce,Ground,US,10022.0,US,94402,2023-01-19 00:00:14,0.95,0.0,0.09,3887.79,2023-01-26 00:00:14,168,3
9278,E-commerce,Ground,US,7008.0,US,23455,2023-01-19 00:00:14,2.54,0.0,1.0,3887.79,2023-01-23 00:00:14,96,3
9279,E-commerce,Express Next Day,US,7008.0,US,91780,2023-01-19 00:00:14,2.22,0.0,1.0,3887.79,2023-01-21 00:00:14,48,3
9280,E-commerce,Ground,US,7008.0,US,98040,2023-01-19 00:00:14,1.91,0.0,1.0,3887.79,2023-01-25 00:00:14,144,3
9281,E-commerce,Ground,US,10022.0,US,90026,2023-01-19 00:00:14,1.07,0.0,0.09,3887.79,2023-01-25 00:00:14,144,3
9282,E-commerce,Ground,US,7008.0,US,91006,2023-01-19 00:00:14,1.86,0.0,1.0,3887.79,2023-01-25 00:00:14,144,3
9284,E-commerce Resi,Ground,US,3063.0,US,7008,2023-01-19 00:00:14,0.6,0.6,0.0,3887.79,2023-01-26 00:00:14,168,3
9285,E-commerce,Ground,US,92626.0,US,92651,2023-01-19 00:00:14,1.0,0.0,0.01,3887.79,2023-01-20 00:00:14,24,3
9286,E-commerce Resi,Ground,US,33154.0,US,7008,2023-01-19 00:00:14,0.93,0.93,0.0,3887.79,2023-01-30 00:00:14,264,3
9287,E-commerce Resi,Ground,US,33154.0,US,7008,2023-01-19 00:00:14,0.7,0.7,0.0,3887.79,2023-01-30 00:00:14,264,3
9289,E-commerce Resi,Ground,US,33154.0,US,7008,2023-01-19 00:00:14,0.7,0.7,0.0,3887.79,2023-01-30 00:00:14,264,3
9293,E-commerce,Express 2nd Day,US,90210.0,US,22202,2023-01-19 00:00:14,0.05,0.0,0.01,3887.79,2023-01-24 00:00:14,120,3
9294,E-commerce,Express Next Day,US,33154.0,US,85018,2023-01-19 00:00:14,2.08,0.0,0.0,3887.79,2023-01-20 00:00:14,24,3
9300,E-commerce Resi,Ground,US,10013.0,US,7008,2023-01-19 00:00:14,0.7,0.7,0.0,3887.79,2023-01-20 00:00:14,24,3
9302,E-commerce Resi,Ground,US,10075.0,US,7008,2023-01-19 00:00:14,1.98,1.98,0.0,3887.79,2023-01-26 00:00:14,168,3
9303,E-commerce,Express Next Day,US,60611.0,US,19806,2023-01-19 00:00:14,2.0,0.0,0.04,3887.79,2023-01-24 00:00:14,120,3
9311,E-commerce Resi,Ground,US,23452.0,US,7008,2023-01-19 00:00:14,0.77,0.77,0.0,3887.79,2023-01-23 00:00:14,96,3
9315,E-commerce,Ground,US,7008.0,US,28273,2023-01-19 00:00:14,2.58,0.0,1.0,3887.79,2023-01-21 00:00:14,48,3
9316,E-commerce,Express Next Day,US,7008.0,US,93291,2023-01-19 00:00:14,1.86,0.0,1.0,3887.79,2023-01-20 00:00:14,24,3
9317,E-commerce,Express 2nd Day,US,7008.0,US,75225,2023-01-19 00:00:14,1.59,0.0,1.0,3887.79,2023-01-23 00:00:14,96,3
9319,E-commerce Resi,Ground,US,33156.0,US,7008,2023-01-19 00:00:14,1.0,1.0,0.0,3887.79,2023-01-25 00:00:14,144,3
9323,E-commerce Resi,Ground,US,11201.0,US,7008,2023-01-19 00:00:14,0.69,0.69,0.0,3887.79,2023-01-27 00:00:14,192,3
9326,E-commerce Resi,Ground,US,91790.0,US,7008,2023-01-19 00:00:14,0.94,0.94,0.0,3887.79,2023-01-25 00:00:14,144,3
9328,E-commerce Resi,Ground,US,94022.0,US,7008,2023-01-19 00:00:14,1.0,1.0,0.0,3887.79,2023-01-27 00:00:14,192,3
9330,E-commerce Resi,Ground,US,60106.0,US,7008,2023-01-19 00:00:14,0.55,0.55,0.0,3887.79,2023-01-24 00:00:14,120,3
9332,E-commerce Resi,Ground,US,2116.0,US,7008,2023-01-19 00:00:14,0.9,0.9,0.0,3887.79,2023-01-24 00:00:14,120,3
9334,E-commerce Resi,Ground,US,3301.0,US,7008,2023-01-19 00:00:14,1.62,1.62,0.0,3887.79,2023-01-23 00:00:14,96,3
9336,E-commerce,Ground,US,77056.0,US,19726,2023-01-19 00:00:14,1.04,0.0,0.09,3887.79,2023-01-25 00:00:14,144,3
9339,E-commerce Resi,Ground,US,10583.0,US,7008,2023-01-20 00:00:14,1.04,1.04,0.0,3887.79,2023-01-24 00:00:14,96,4
9340,E-commerce,Ground,US,75225.0,US,94973,2023-01-20 00:00:14,1.42,0.0,0.09,3887.79,2023-01-25 00:00:14,120,4
9341,E-commerce,Ground,US,92626.0,US,22030,2023-01-20 00:00:14,1.0,0.0,0.01,3887.79,2023-01-26 00:00:14,144,4
9342,E-commerce Resi,Ground,US,30096.0,US,7008,2023-01-20 00:00:14,0.52,0.52,0.0,3887.79,2023-01-26 00:00:14,144,4
9343,E-commerce Resi,Ground,US,34990.0,US,7008,2023-01-20 00:00:14,0.87,0.87,0.0,3887.79,2023-01-25 00:00:14,120,4
